no,company,date,title,content,,,,,,,,,,,,,,,,,,,,,
101,지에스네오텍 주식회사,2024-10-08,지에스네오텍 홈페이지(https://www.gsneotek.co.kr/business/it/ict.jsp),"기존 기업 통신 환경에서 운영되던 음성, 데이터 통신을 하나의 네트워크로 통합 운영할 수 있는 IP Telephony Solution (IPT)과 IP네트워크를 통해 고객과 상담원을 연결하는 지능형 콜센터 솔루션인 IP Telephony Contact Center Solution (IPCC)을 제공합니다. 신한은행, 메리츠화재 등의 금융기업, 현대택배 등 일반 대기업, 공공기관 등에 서비스를 제공하여 고객의 Voice통신 환경의 편의성을 극대화 합니다.

IT Business: IP Contact Center
Cisco Unified Contact Center Enterprise(이전의 Cisco IP Contact Center [IPCC] Enterprise)는 지능형 연락 라우팅, 통화 처리, 네트워크 - 데스크탑 사이의 CTI(Computer Telephony Integration), IP 인프라를 통한 멀티채널 연락 관리 기능 등을 제공합니다. Cisco Unified Contact Center Enterprise는 멀티채널 ACD(Automatic Call Distributor)기능과 IP 텔레포니를 단일 솔루션으로 연결하므로 기업은 분산된 연락 센터 인프라를 신속하게 배포할 수 있습니다.

사업개요
IP 텔레포니(Telephony)는 기존 TDM 방식의 기업 통신망을 데이터 네트워크를 이용한 인터넷 프로토콜(IP)방식으로 기업의 통신 환경에 혁신을 가져오고 있습니다.

사업개요 이미지
IP Telephony Solution
IP Telephony 는 기존 기업 통신 환경에서 운영되었던 음성, 데이터 통신이 하나의 네트워크로 통합 운영할 수 있는 솔루션입니다. 기업은 IP Telephony 를 도입함으로써 기존의 음성 및 데이터용으로 분리된 2개의 네트워크(망)를 유지하기 위해 지출되는 중복 비용을 절감할 수 있을 뿐 아니라 UMS(Unified Messaging System), IPCC(IP Contact Center)와 같은 경쟁력 확보를 위한 새로운 애플리케이션의 기반을 갖출 수 있습니다.

IP Telephony Solution 이미지
IP Contact Center
IP Contact Center(IPCC)는 지능형 콜센타 솔루션으로 고객과 상담원간의 컨택 관리를 IP 네트워크를 통해 Contact Center 상담원에게 전달합니다. 소프트웨어 ACD 기능과 IP 텔레포니를 결합하여 통합 솔루션으로 만들어진 IPCC는 Contact Center 인프라를 신속히 구현할 수 있도록 하여 기업의 글로벌 e-판매와 e-서비스 이니셔티브를 지원하고 있습니다.

IP Contact Center 이미지
IPCC솔루션 구성
시스코 IPCC 솔루션은 PSTN 연동과 IP Phone, Voice Gateway 관리를 위한 Call Manager와 Call Queing, 사용자 정보 입력을 위한 IP IVR, Skill Based 라우팅 Screen Pop up을 위한 ICM으로 구성되어 있습니다.

사업실적
년도	주요 내용
2019	- 19년 쿠팡 퓨어클라우드 서비스
- 19년 DB손해보험 스마트TM 구축
- 19년 KT TS송내센터 통신인프라 업그레이드
- 19년 현대홈쇼핑 호주 콜센터 구축
- 19년 현대백화점 콜센터 구축
- 19년 농협생명 챗봇 시스템 구축
- 19년 씨엔씨에너지 클라우드 구축 및 서비스
2018	- 삼성화재 해상보험 고객센터 제네시스 CTI 구축
- 현대카드/캐피탈/커머셜 콜센터 CTI MW 유지보수
- 포스코ICT 콜센터 구축
- 오렌지라이프 스마트 IVR 시스템 구축
2017	- 스마일게이트 텔레프레즌스 시스템 구축
- 농협생명 모바일 콜센터 구축
2016	- NH농협생명 콜센터 구축
- 현대백화점그룹 통합 IT 인프라 서비스
- 동양생명 화상회의 시스템 구축
- 공영홈쇼핑 보안 솔루션구축/운영/유지보수
- 교보문고 콜센터 업그레이드
- 케이토토 콜센터 업그레이드
- 스타벅스 콜센터 구축
2015	- 우아한형제 고객센터 구축
- ING생명 고객센터 구축
- YES24 고객센터 구축
- 서해에너지 고객센터 구축
- 네이처리퍼블릭 네트워크 구축
2014	- 러시앤캐시 그룹사 콜센터 업그레이드
- OK저축은행 콜센터 구축
- 한국씨티은행 PDS 구축
- 현대케이블방송(HCN) 콜센터 업그레이드
- 신한은행 콜센터 및 APP 업그레이드
- MG손해보험 콜센터 업그레이드
- AIA 콜센터(송내, 광주센터) 구축
- 한국고용정보원 IPT 구축
- 드림라인 회선서비스
- 서브원 스마트워크 구축
- GS홈쇼핑 보안솔루션 구축
2013	- 씨티은행 IPCC 구축
- 롯데홈쇼핑 IPCC 구축
- AIA생명 IPCC 구축
- 금융감독원 DR센터 구축
2012	- 교보생명 IPCC 구축
- 하나저축은행 IPCC 구축
- 중부도시가스 IPCC 구축
- 유니씨티코리아 IPCC 구축
2011	- 신용보증기금 IPCC 구축
- 한국고용정보원 IPCC 구축
- IFCS 힐튼호텔 IPT 구축
- NCSoft 판교 R&D센터 IPT 구축
2010	- 금호생명 IPCC 구축
- 솔로몬신용정보 IPCC 구축
- 에이스저축은행 IPCC 구축
2009	- 교보문고 IPCC 구축
- 두산캐피탈 IPCC 구축
- 쿠쿠홈시스 IPCC 구축
- 한국신용정보 IPCC 구축
- 현대모비스 IPCC 구축
2008	- 이트레이드증권 IPCC 구축
- 현대백화점 IPCC 구축
- 방위사업청 IPCC 구축
- 한국IB금융 IPCC 구축
- GS강남방송 IPCC 구축
- 네오위즈 IPCC 구축
- 미군공병대 IPT 구축
2007	- 그린화재 IPCC 구축
- 솔로몬저축은행 IPCC 구축
- 스포츠토토 IPCC 구축
- 러쉬앤캐쉬 IPCC 구축
- 대교 IPT 구축
- 우리캐피탈 IPT 구축
2006	- 현대택배 IPCC 구축
- 메리츠화재 IPCC 구축
- 신한은행 IPCC 구축
- HCN IPCC 구축
- AMD코리아 IPT 구축",,,,,,,,,,,,,,,,,,,,,
102,지에스네오텍 주식회사,2017-05-19,"GS네오텍, 클라우드 콜센터 구축 전문 서비스 ‘코러스’ 출시","‘코러스’는 ▲PBX(Private Branch eXchange, 구내 자동 전화교환시스템) ▲CTI(Computer Telephony Integration, 컴퓨터-전화 통합시스템) ▲IVR(Interactive Voice Response, 대화형 음성 응답기술) ▲녹취 및 상담애플리케이션 등을 구축할 때 아마존웹서비스(AWS)의 클라우드 서비스를 활용할 수 있도록 하는 콜센터 구축 전문 서비스 플랫폼이다.

GS네오텍은 클라우드를 기반으로 콜센터 규모를 탄력적으로 운용할 수 있어 초기 상담석 산정이나 비용 측면에서 유리하며, 규모에 관계없이 적용이 가능해 초기 콜센터 구축을 고려하는 고객의 부담을 현저하게 줄일 수 있다고 설명했다. 또한, 향후 옴니채널(채팅, 이메일, 화상 등) 같은 차세대 컨택센터 솔루션과 소셜미디어와의 연동, 상담 VOC 구현 등이 빠르고 편리해 고객층의 다양화에 기여할 수 있을 것으로 예상한다고 밝혔다.

‘코러스’는 고객의 특성에 맞춰 아키텍쳐 설계에서부터 구축까지 통합으로 제공하는 ‘구축형’ 모델과 GS네오텍에 월 비용을 지불하고 기본 서비스를 제공받는 ‘서비스형’ 모델이 있다. 구축형은 기존의 콜센터 인프라를 AWS 클라우드로 마이그레이션하거나 추가적인 보안 및 기능 구현이 가능한 모델로, 이미 콜센터를 자체적으로 운영하고 있는 금융권 및 중대형 고객사에 적합하다.

서비스형 모델은 주로 스타트업이나 중소형 고객이 대상으로, GS네오텍의 ‘코러스’가 기본적으로 제공하는 콜센터 솔루션(상담 애플리케이션, 모니터링, 통계, 녹취 등)을 시스템 업그레이드나 유지보수 등의 추가비용 없이 매월 서비스 비용을 지불하는 모델이다. 규모에 따라 최대 50%의 비용 절감효과를 볼 수 있으며, 두 모델 모두 적합한 보안수준을 제공해 고객이 원할 경우 추가적인 보안강화가 가능하다는 게 회사 측 설명이다.

최익수 GS네오텍 팀장은 “전 세계적으로 클라우드 기반의 콜센터 구축이 관심을 받고 있다. 지난 십 수 년간 IPCC(Internet Protocol Call Center) 시장에서 인정받은 콜센터 구축과 운영에 대한 당사의 기술력, 그리고 AWS 프리미어 컨설팅 파트너로서의 역량을 결합해 국내 클라우드 IPCC 시장을 선도할 것이다. 이미 많은 문의와 상담이 이뤄지고 있다”고 말했다.

성무경 GS네오텍 과장은 “최근 발표한 AWS의 콜센터 상품인 ‘커넥트(Connect)’에 대한 기술지원을 꾸준히 준비해왔으며, 이미 AWS ‘커넥트’ 상품을 이용해 자체적으로 구축을 진행한 고객사에 대한 기술지원이 가능하다. 뿐만 아니라, ‘코러스’와의 결합이 가능하기 때문에 고객의 서비스 품질 만족도는 더욱 높아질 것”이라고 덧붙였다.

출처 : 아이티데일리(http://www.itdaily.kr)",,,,,,,,,,,,,,,,,,,,,
103,지에스네오텍 주식회사,2019-02-18,"GS네오텍, 아웃바운드용 콜센터 솔루션 출시","콜센터(IPCC)구축 기업 GS네오텍은 스마트폰을 이용해 저비용으로 아웃바운드(TM)센터를 구현, 운영할 수 있는 ‘와이즈앤(WiseN) 스마트TM’ 솔루션을 출시했다고 18일 밝혔다.


와이즈앤 스마트TM 웹화면 모습. / GS네오텍 제공
WisedN 스마트TM은 복잡한 콜센터 시스템을 구축해 제공하는 방식이 아닌 간단한 앱(App) 설치 방식으로 일반 스마트 폰에 스마트TM 앱을 설치해 기업에서 기존에 사용하던 상담 어플리케이션과 연동하는 방식이다. GS네오텍 IPCC 플랫폼인 WiseN IPCC 플랫폼 환경에서 개발됐으며 녹취, 콜백(CallBack), 키인(Key-In) 입력 등 기능을 함께 제공한다.
하태용 GS네오텍 팀장은 ""WiseN 스마트TM은 기존 고비용의 유선전화망을 사용하던 방식을 탈피해 스마트폰 사업용 요금제를 사용함으로써 기업 유선 통신 비용을 절감하는데 획기적인 도움이 예상된다""며 ""향후 중소형 기업을 대상으로 시스템을 제공하기 위해서 클라우드(SaaS) 방식으로도 서비스를 제공할 계획이다""라고 말했다.

출처 : IT조선(https://it.chosun.com)",,,,,,,,,,,,,,,,,,,,,
104,지에스네오텍 주식회사,2018-05-24,"GS네오텍, 젠디스크용 클라우드 콜센터 출시","GS네오텍(대표 남기정)는 옴니채널 기반 고객지원 솔루션 기업인 젠데스크와 연동한 클라우드 콜센터운영시스템(IPCC) ‘WiseN Talk’를 출시했다고 24일 밝혔다.

‘WiseN Talk’은 젠데스크의 콜(Talk)기능을 개선해 클라우드에 전화, CTI, ARS, 녹취 기능을 손쉽게 사용 할 수 있도록 지원한다. 콜 관리 기능에 한층 지능화된 클라우드 구축 솔루션을 제공해 고객이 경제상황에 따라 탄력적으로 고객컨텍센터를 구축 및 운영하게 해준다.

GS네오텍은 젠데스크의 공식 서비스 파트너로서 컨설팅, 기존 시스템과의 연동, 화면개발, 커스터마이징을 담당하고 있다. 지난 4월 고객 세미나를 함께 개최하는 등 전사적 차원의 공동 마케팅을 진행하고 있다.


젠데스크와 연동한 ‘WiseN Talk’ 상담화면
젠데스크는 채팅, 전화, 이메일, 소셜 미디어, 애플리케이션 등 다양한 고객 접점을 통합해 쉽게 고객의 경험을 관리, 운영 할 수 있는 진정한 옴니채널 고객지원 솔루션이다. 자체 BI툴로 셀프서비스 강화 가이드를 통합한 지식관리시스템(KMS)을 제공한다.

GS네오텍의 원종필 상무는 “온라인 구매가 증가함에 따라 고객 경험 관리의 필요성이 커지고 있다”며 “‘WiseN Talk’는 진정한 옴니채널과 함께 탄력적인 클라우드 IPCC를 기반으로 강력한 확장성과 유연한 기능을 제공하여 비용과 성능에 민감한 고객의 만족도가 높을 것이라 확신한다”고 강조했다.

GS네오텍은 6월 중 젠데스크에 카카오 상담톡과 SMS를 연동한 서비스를 출시할 계획이다.",,,,,,,,,,,,,,,,,,,,,
105,(주)솔트룩스,2023-12-22,"솔트룩스이노베이션,‘AI 기반(김남주 시인) P-TTS 서비스 플랫폼 구축’사업 연내 종료","인공지능(AI)∙빅데이터 전문기업 주식회사 솔트룩스이노베이션(이하 솔트룩스이노베이션)이 ‘AI 기반(김남주 시인) P-TTS 서비스 플랫폼 구축’ 사업을 오는 12월 31일 종료한다고 22일 밝혔다. 
본 사업의 주관 기업으로 선정된 솔트룩스이노베이션은 공동연구개발기관으로 참여한 전남대학교산학협력단과 함께 지난 7월 1일 사업에 본격 착수했다. 
본 사업은 광주광역시와 인공지능산업융합사업단이 추진한 ‘2023년 AI+X 지역산업 기술개발 지원사업’의 일환으로 김남주 시인의 AI 시 낭송 서비스와 개인화 음성합성 P-TTS 서비스를 제공하는 플랫폼 ‘보이스 플러스(가칭)’ 개발을 골자로 한다.
김남주 시인은 80, 90년대 민주화 운동의 시대정신을 문학작품 속에 체현한 대표적인 시인이다. ‘보이스 플러스(가칭)’는 음성합성 기술로 생성한 김남주 시인의 시낭송 스트리밍 서비스로, 다양한 표현과 감정이 담긴 시 낭송 음성을 청취할 수 있다. 
특히 김남주 시인이 생전에 직접 낭송한 ‘진혼가’ 등 총 10작품과 김남주 시인의 AI 보이스가 낭송하는 ‘무등산을 위하여’, ‘사랑은’ 등 8작품을 모두 무료로 재생할 수 있다. 
또한 개인 음성합성 P-TTS(Personal-TTS) 서비스를 통해 감정, 발화 속도 등을 조절해 사용자가 실시간으로 변환된 음성을 재생할 수 있는 서비스도 제공한다. 해당 서비스는 실시간 스트리밍은 물론 다운로드도 가능해 활용도가 높을 것으로 기대된다. 
플랫폼에 적용된 음성합성 기술은 음성합성 목소리의 품질을 평가하는 MOS(Mean Opinion Score)의 정량 목표인4.1 이상, 3.5 이상을 달성한 것은 물론 음성합성 테스트 API 호출 시 3초 이내의 평균 응답 속도를 갖추고 있어 사용자들이 높은 수준의 품질을 누릴 수 있을 것으로 기대된다. 
솔트룩스이노베이션 관계자는 “이번 사업을 통해 장기적으로 지역 문화산업 및 콘텐츠 산업 성장을 도모하는 한편, 음성합성 기술 확보를 통한 문화콘텐츠 플랫폼 시장 구축 및 콘텐츠 제작 비용 절감 등 고부가가치 창출이 기대된다”라며 “이번에 개발된 음성합성 기술을 바탕으로 향후 고인 또는 역사적 인물의 목소리 복원 서비스, 개인 맞춤형 음성합성 서비스, 김남주 시인 메타버스 문학관 등 다양한 사업을 추진, 서비스 고도화에 나설 예정”이라고 전했다. 
이어 “또한 새로운 문학적 향유 기회를 마련하고 개인 맞춤형 음성 콘텐츠 제작을 통해 고객 경험을 향상하는 효과도 기대할 수 있다”라고 밝혔다. 
2008년 설립된 주식회사 솔트룩스이노베이션은 인공지능, 빅데이터, 그래프DB, 클라우드, 콘텐츠 관리 솔루션, 개인영상 정보 보호 솔루션 및 홈페이지 개발 기업이다. 모기업 솔트룩스의 기술을 이전받아 새로운 제품 및 서비스를 상용화 하고 있으며, 지역 AI전후방 기업들과 협력체계를 구축하여 동반성장을 꾀하고 있다. 2022년 솔트룩스파트너스와 광주인공지능센터를 흡수합병하여 정보처리 컨설팅, 번역, 챗봇 지식베이스 구축 등 사업영역을 확장했으며, 지난해 68억의 매출을 기록한 데 이어 올해 80억의 매출 예상되는 등 빠르게 성장 중이다. ",,,,,,,,,,,,,,,,,,,,,
106,(주)솔트룩스,2023-11-05,"㈜솔트룩스이노베이션, 재난 심리회복지원 챗봇 개발","㈜솔트룩스이노베이션은 행정안전부 주관으로 접근성이 우수한 재난생존자의 심리를 청취할 수 있는 AI 디지털휴먼 챗봇 기술 개발을 위한 연구를 추진 중이라고 5일 밝혔다.
인공지능 전문기업 솔트룩스의 자회사인 ㈜솔트룩스이노베이션은 한국전자통신연구원, 한국트라우마연구교육원, ㈜트로닉스, ㈜후트론, 광신대학교 컨소시엄과 함께 지난 2022년부터 4년에 걸쳐 연구과제를 수행하며 AI 챗봇서비스 및 디지털휴먼 개발을 진행 중이다.
과제명은 ‘재난유형별 외상 후 스트레스 장애 평가 방법 및 심리회복 모델 개발’로, 성인을 포함해 감정을 말로 설명하는 것이 어려운 아동부터 청소년까지의 심리 진단 도구의 표준화를 목표로 한다.
디지털휴먼과의 초기 상담을 통해 재난생존자를 신속하게 분류, 심리지원이 필요한 대상에게 적절한 서비스를 연계하고, 상황에 적절한 대답, 얼굴 표정과 손동작 등의 제스처를 표현하는 3차원의 디지털 휴먼이 향후 키오스크 뿐 아니라 재택에서도 내담자의 음성대화 청취를 통해 상담이 가능할 수 있도록 이원화해 개발을 진행 중이다.
현재 회사는 1단계 연구개발을 거쳐 AI 디지털 휴먼 챗봇이 실제 사람과 대화하는 것처럼 재난 생존자의 말을 인식하고 정서적·심리적 지원을 제공할 수 있는 서비스와 전문가 라이프로깅 응답 유도 질문에 대한 대화모델 설계를 진행했다.
㈜솔트룩스이노베이션 관계자는 “전 연령을 대상으로 재난 후 심리 건강 진단 및 심리회복 서비스 연계 지원을 통해 국가복지서비스 만족도를 높일 것으로 기대된다”고 밝혔다.",,,,,,,,,,,,,,,,,,,,,
107,(주)솔트룩스,2019-06-11,"솔트룩스, NH농협은행에 'AI 상담 시스템' 적용","솔트룩스는 NH농협은행이 컨택센터에 AI 상담 시스템을 적용, 성공적으로 운영하고 있다고 11일 밝혔다.
NH농협은행 고객센터는 총 1200명 상담사의 상담 품질을 유지하고, 잘못된 상담을 최소화해 고객의 불편을 해소하고자 솔트룩스의 상담 시스템을 도입했다.
이 제품은 반복적인 단순 상담업무로 인한 상담사의 육체적, 정신적 스트레스를 경감시키고 평균 상담 시간을 줄이기 위해 상담사에게 필요한 상담지식을 정확히 선별해 실시간으로 제공한다.
솔트룩스는 딥러닝과 지식그래프 등이 융합된 앙상블AI 기술을 상담 업무 전체의 지식을 관리하는 지식관리시스템에 적용해 지능형 KMS로 탈바꿈시켰다. 지능형 KMS는 NH농협은행의 아르미AI와 연계돼 컨택센터 상담사뿐만 아니라 'NH스마트뱅킹' '올원뱅크'와 같은 대고객 금융서비스 앱에서 실시간 인공지능 상담 서비스를 지원한다.
솔트룩스 이경일 대표는 ""대규모 지식베이스 저장과 하이브리드 추론이 가능한 솔트룩스 제품이 적용된 NH농협은행 컨택센터는 국내뿐만 아니라 해외에서도 찾아보기 힘든 성공사례""라고 전했다.",,,,,,,,,,,,,,,,,,,,,
108,주식회사 디비아이엔씨,2013-06-18,수협중앙회 IP기반 고객지원센터 구축 완료,"동부CNI가 제1금융권 최초로 수협중앙회 IP기반 고객지원센터(IPCC, Internet Protocol Contact Center)를 성공적으로 오픈했다고 밝혔다.

IPCC란 고객센터 내의 모든 전산장비를 인터넷에 연결하여, 전화 상담뿐만 아니라 화상, 채팅, 이메일, SMS 등 다양한 멀티미디어 채널을 통해 고객응대가 가능한 고객센터이다.

수협중앙회는 IPCC 구축으로 시간과 장소의 제약 없이 재택근무 등 원격지 근무가 용이해졌으며, 상담원 운영관리시스템의 기능 개선으로 효율적인 상담원 관리가 가능해졌다. 또한, 기존 고객센터 구축 방식에 비해 회선 비용 및 상담원운영 비용을 절감할 수 있게 되었다.

수협중앙회의 고객 입장에서는 상담 대기시간이 단축되고 사전에 구축된 고객 DB를 통해 상담의 질이 향상되어, 맞춤형 상담을 제공받을 수 있게 되었다.

수협은행 관계자는 ""이번 사업을 계기로 다양한 채널을 활용하여 고객만족도를 높이고, 대고객 서비스를 강화할 수 있는 발판을 마련하게 되었다""고 밝혔다.

고객센터 구축사업 분야에서 다수의 성공사례를 보유하고 있는 동부CNI는 이번 사업을 통해 IP기반 고객센터 구축 영역에서도 전문성을 인정받게 되었다.",,,,,,,,,,,,,,,,,,,,,
109,주식회사 깃플,2020-04-06,"채팅상담 ‘깃플’, 설치비 0원에 기업만의 고객센터 도입 가능해","얼마전 구로구 콜센터에서 코로나19 집단 감염이 발생한 가운데 최근 콜센터들은 직원들의 재택근무와 분산근무를 확대하고 있다. 이에 따라 최근 콜센터의 근무 형태가 재택근무로 빠르게 전환되면서 디지털 고객센터에 대한 구축 문의가 증가하고 있다.

이 가운데 채팅상담 솔루션 ‘깃플’이 월 99만원에 사용이 가능한 독립 클라우드 상품을 공식 출시했다고 밝혔다.

깃플 관계자는 3월까지는 문의한 고객에 대해서만 독립 클라우드 상품을 소개했으나 최근 계속해서 독립 클라우드에 대한 고객들의 문의가 끊이지 않아 4월 1일, 독립 클라우드 상품을 공식 출시했다고 전했다.

독립클라우드는 아마존 클라우드내 고객센터를 구축할 수 있는 상품으로 설치비와 유지보수, 관리비를 0원으로 이용할 수 있으며, 빠르면 하루 만에 디지털 고객센터를 구축할 수 있다는 장점이 있다.

카카오톡(상담톡)은 물론 비즈챗(SMS), 웹/앱내 고객 문의, 챗봇의 무인 응대까지 모두 ‘깃플챗’의 고객센터 하나로 처리할 수 있다.

깃플 담당자는 “이번 독립 클라우드 상품은 기존 사내 구축형에만 제공하던 서비스들을 모두 포함하여 출시했다. 고객사 소유의 AWS 계정에 고객센터를 구축할 수 있으며, 특히 공공기관과 금융기관의 보안 요구사항을 충족하는 KT와 네이버 클라우드의 보안존에도 설치가 가능하다.”며 “실제 기업만의 고객센터를 도입하려면 적게는 수천만원, 많게는 억 단위가 넘어서는 초기 투자비가 발생한다.  독립클라우드 상품은 이보다는 더 저렴하게 월 99만원으로 기업만의 고객센터를 바로 구축할 수 있어 중견, 중소기업들 또한 의뢰가 많은 상황이다.” 라고 밝혔다.또한 깃플 독립클라우드 제품 이용 시, RPA(Robotic Process Automation)를 통한 자동화 서비스도 합리적인 가격에 이용 가능하다.

깃플은 국내 로봇 프로세스 자동화(RPA) 구축 전문 기업인 (주)레인보우브레인과 협업해 챗봇과 RPA를 결합한 디지털 고객센터를 선보일 계획이다. 컨텍 센터가 직면하고 있는 여러가지 문제들을 챗봇에 RPA를 연계하여 한 단계 더 업그레이드된 차세대 상담 서비스를 선보이겠다는 것이다.

챗봇과 RPA가 결합된 디지털 고객센터를 통해 상담사와 디지털 인력(RPA 봇)이 함께 상담고객을 응대할 수 있게 되는 것이다. 디지털 인력이 상담고객을 직접 응대할 뿐 아니라, 상담사를 도와서 단순 반복 업무나 민감정보를 처리하는 업무를 실수 없이 처리하게 되는 것이다.

출처 : 뉴스프리존(https://www.newsfreezone.co.kr)",,,,,,,,,,,,,,,,,,,,,
110,주식회사 깃플,2021-03-16,"챗봇·채팅상담 솔루션 기업 ‘깃플’, ‘K-비대면 바우처 플랫폼 사업’ 재택근무 부문 공급 기업 선정","챗봇·채팅상담 솔루션 기업 ‘깃플(Gitple, 대표 이영수)’이 중소벤처기업부 ‘K-비대면 바우처 플랫폼 사업’ 재택근무 부문 공급 기업에 선정됐다.
 
비대면 서비스 바우처 사업은 비대면 업무 환경을 구축할 수 있도록 정부가 지원하는 사업으로 비대면 바우처 플랫폼 사이트에서 신청할 수 있다.
 
서비스 도입을 희망하는 수요기업은 이용금액의 자부담금 10%만 결제하고 총 400만원(한 서비스당 200만원 제한) 금액을 지원받아 서비스를 이용할 수 있다.
 
깃플은 챗봇과 채팅상담 외 전화, 카카오톡, 네이버톡톡, SMS 등 채널 연동이 가능해 다양한 채널에서 들어오는 고객 문의를 깃플챗 하나로 응대할 수 있다. 또한 멀티브랜드 기능을 제공해 다수의 브랜드나 페이지를 관리중인 기업 또한 깃플챗 하나로 편리하게 고객을 응대할 수 있다.
 
이처럼 깃플이 제공하는 디지털컨택센터는 기존의 컨택센터와는 다르게 단순 콜센터 외에도 챗봇, 채팅상담, 전화, 카카오톡 등 다수의 CS채널에서 고객을 응대하고 고객에게 더 긍정적인 경험을 선사하며, 최근 소비층에 맞는 고객응대 최적화 솔루션으로 각광받고 있다.
 
특히 디지털컨택센터는 코로나19 이후 고객응대 뿐만 아니라, 많은 기업들이 재택근무로 근무 형태를 전환하며 내부 직원들이 더 빠르게 업무에 적응할 수 있도록 총무나 인사 분야 등 자주 묻는 질문과 답변을 챗봇을 사용해 내부 직원 응대 솔루션용으로 사용하는 기업도 급증했다.
 
깃플챗은 직관적인 UI와 100% 가까운 안정적인 가동률을 제공해 비교적 규모가 작은 오픈마켓이나 온라인 전시회를 개최하는 개최사부터 현대건설과 같은 대기업에서도 도입하여 사용하고 있다고 업체 측은 전했다.
 
이영수 깃플 대표는 “코로나 확산에 따라 많은 기업들이 재택근무로 전환하고 있다. 하지만 CS 관련 부서는 고객 정보 때문에 교대 근무를 하거나, 그대로 사무실을 출근하는 경우 등이 있는데, 이런 상황에 처해 있는 기업들을 지원하기 위해 비대면 서비스 바우처 공급사로 지원했다”고 말했다.
 
한편, 깃플은 이미 ‘AI바우처’ 지원 사업에서도 공급사로 선정돼 한국금융솔루션과 ‘마이데이터 민감 정보의 통제 하에 금리 인하 대출 상담이 가능한 휴먼챗봇 협동 인공지능 솔루션’을 구축했다.
 
깃플 비대면 서비스 바우처 이용을 원하는 기업은 K-비대면 바우처 플랫폼 홈페이지에서 ‘깃플’을 검색해 절차를 진행하면 된다.

출처 : 데일리경제(http://www.kdpress.co.kr)",,,,,,,,,,,,,,,,,,,,,
111,주식회사 엠스텍,2024-10-08,엠스텍 홈페이지(https://www.mstech-one.com/sh_page/page45.php),"PT & IPCC 구축 사업

차별화된 기술력과 솔루션공급을 통해 고객가치를 실현하는 비즈니스 파트너
Business Area

엠스텍의 솔루션은 고객사의 비지니스 환경을 새롭게 합니다.

Business Area01
IP Telephony
IP기반의 커뮤니케이션 솔루션과 부가장비 설계, 구축 및 유지보수 서비스 제공

Business Area02
Unified Communication
IPT와 연계하여 협업 통신 기반을
제공하는 통합 솔루션 구축

Business Area03
IP Contact Center
All IP 기반의 맞춤형 고객 경험을
제공하는 지능형 컨텍센터 솔루션 제공

Business solution

엠스텍의 솔루션은 고객의 업무 경쟁력을 향상 시킵니다.

Business Area01
IP PBX System

Business Area02
IP Phone

Business Area03
UC Solution

Business Area03
IPCC Solution

경기남부/인천/울산/경남/전남 경찰청 IP교환기 구축사업

한국철도공사 경부고속철도 IPT 통합사업

인천광역시청 행정업무용 IP전화기 및 부가장비 구매 사업

금산군청 IP교환기 교체사업

국군 제9965부대 IP교환기 교체사업

90정보통신단 교환기 교체사업

서울소방본부 송파소방서 IP교환기 교체사업

공주대학교 기초융합실습관 IP교환기 구축사업

K사(00부대) IP교환기 교체사업

서울종합방재센터 119교환기 교체

강릉과학산업진흥원 인프라 구축 프로젝트

강원테크노파크 인프라 장비 구축

울산북구청 MI-EMS 공급 및 설치

2022

서울/경기남부/부산/경북/전남/제주 경찰서 IP교환기 구축사업

대통령 경호처 IP교환기 구축

한국전력공사 통합형 계통운영 통신시스템 구축

서구청 통합망 IP전화기/라이선스 공급/설치

정보사령부 22년 VoIP 교환기 교체사업

한국산업기술시험원 지역네트워크 스위치 교체사업

평택시 상수도 원격검침단말기 설치 및 시스템 구축

한국산업기술시험원 진주안산 사용자 백본 이중화 구축사업

강릉과학산업진흥원 5G MEC 테스트베드 구축

경찰청 112시스템 노후 유선장비 교체사업

경기도소방재난본부 119시스템 교체사업

경기도북부소방재난본부 긴급구조시스템 IP교환기 구축

화성시 행복나눔콜센터 IP교환기 구축

2021

서울/부산/광주/충남/충북/세종/경남/경북 경찰청 IP교환기 구축사업

21년 공군 교환기 교체사업

육군 VoIP 교환기 교체

대법원 남양주지원청사 IP교환기 공급

송도 스마트시티 6,8공구 기반시설 구축사업

공주대 천안캠퍼스 노후교환기 교체사업

한전 에너지 신기술연구소 IPT 공급

구로금천소방서 IP교환기 구축

인천광역시 중구청 통합망 구축

국방전산정보원 노후 전산장비 교체사업

부산소방본부 긴급구조시스템 IVR/TTS/CTI 구축

부산소방본부 DR센터 IVR/TTS/CTI 구축

공무원연금공단 차세대 사업 IPCC 개선사업

2020

부산/울산/강원/경북지방경찰청 IP교환기 구축사업

인천광역시 B,C그룹 사업자선정 교환기 납품설치

고위공직자 범죄 수사처 IP교환기 구축

공주대학교 IP교환시스템 구축

경제자유구역청 비상벨 시스템 교체 및 고도화

은평/광진소방서 및 광나루안전체험관 IP교환기 구축

공무원연금공단 IPT 전국망 구축 및 IPCC 구축

광주소방안전본부 긴급구조 노후장비 교체사업

대법원 콜센터 IP교환기 구축",,,,,,,,,,,,,,,,,,,,,
